ID,ESTACAO_IDA,ESTACAO_CHEGADA,DATA_VIAGEM,HORARIO_SAIDA,HORARIO_CHEGADA,TEMPO_ESPERADO_DA_VIAGEM,ATRASO,QTD_PASSAGEIROS,PCT_PRIMEIRA_CLASSE,PCT_COMPRAS_ANTECIPADAS,PRECO_MEDIO,PCT_PEDIDOS_REEMBOLSO,MOTIVO_ATRASO
834,Manchester Piccadilly,London Euston,2024-01-22,17:30:00,19:20:00,110,19,1,100.0,100.0,89.0,100.0,Technical Issue
835,Manchester Piccadilly,London Euston,2024-01-23,03:30:00,05:20:00,110,50,2,0.0,50.0,105.0,0.0,Weather Conditions
836,Manchester Piccadilly,London Euston,2024-01-23,08:00:00,09:50:00,110,53,1,0.0,0.0,168.0,0.0,Weather
837,Manchester Piccadilly,London Euston,2024-01-23,15:30:00,17:20:00,110,5,1,0.0,0.0,126.0,100.0,Staffing
838,Manchester Piccadilly,London Euston,2024-01-24,03:30:00,05:20:00,110,11,1,100.0,0.0,200.0,0.0,Weather Conditions
839,Manchester Piccadilly,London Euston,2024-01-24,17:30:00,19:20:00,110,19,1,0.0,0.0,112.0,100.0,Technical Issue
840,Manchester Piccadilly,London Euston,2024-01-25,03:30:00,05:20:00,110,24,1,0.0,100.0,84.0,0.0,Weather Conditions
841,Manchester Piccadilly,London Euston,2024-01-26,03:30:00,05:20:00,110,20,3,0.0,33.3,112.0,0.0,Weather Conditions
842,Manchester Piccadilly,London Euston,2024-01-26,08:00:00,09:50:00,110,41,1,0.0,0.0,168.0,0.0,Weather
843,Manchester Piccadilly,London Euston,2024-01-26,15:30:00,17:20:00,110,2,1,0.0,0.0,126.0,100.0,Staffing
844,Manchester Piccadilly,London Euston,2024-01-26,17:30:00,19:20:00,110,6,1,0.0,0.0,112.0,100.0,Technical Issue
845,Manchester Piccadilly,London Euston,2024-01-27,08:00:00,09:50:00,110,54,1,100.0,0.0,200.0,0.0,Weather
846,Manchester Piccadilly,London Euston,2024-01-27,15:30:00,17:20:00,110,18,1,0.0,0.0,126.0,100.0,Staffing
847,Manchester Piccadilly,London Euston,2024-01-28,03:30:00,05:20:00,110,25,1,0.0,100.0,84.0,0.0,Weather Conditions
848,Manchester Piccadilly,London Euston,2024-01-28,17:30:00,19:20:00,110,12,1,0.0,100.0,56.0,100.0,Technical Issue
849,Manchester Piccadilly,London Euston,2024-01-30,08:00:00,09:50:00,110,10,1,0.0,0.0,168.0,0.0,Weather
850,Manchester Piccadilly,London Euston,2024-01-30,17:30:00,19:20:00,110,11,1,0.0,100.0,56.0,100.0,Technical Issue
851,Manchester Piccadilly,London Euston,2024-01-31,03:30:00,05:20:00,110,47,1,100.0,0.0,200.0,0.0,Weather Conditions
852,Manchester Piccadilly,London Euston,2024-01-31,08:00:00,09:50:00,110,16,1,0.0,0.0,168.0,0.0,Weather
853,Manchester Piccadilly,London Euston,2024-01-31,15:30:00,17:20:00,110,16,1,0.0,0.0,126.0,100.0,Staffing
854,Manchester Piccadilly,London Euston,2024-01-31,17:30:00,19:20:00,110,18,2,0.0,0.0,112.0,100.0,Technical Issue
855,Manchester Piccadilly,London Euston,2024-02-02,03:30:00,05:20:00,110,26,3,0.0,33.3,112.0,0.0,Weather Conditions
856,Manchester Piccadilly,London Euston,2024-02-02,09:30:00,11:20:00,110,13,1,0.0,100.0,56.0,100.0,Traffic
857,Manchester Piccadilly,London Euston,2024-02-03,08:00:00,09:50:00,110,54,1,0.0,100.0,84.0,0.0,Weather
858,Manchester Piccadilly,London Euston,2024-02-03,17:30:00,19:20:00,110,8,1,0.0,0.0,84.0,100.0,Technical Issue
859,Manchester Piccadilly,London Euston,2024-02-04,15:30:00,17:20:00,110,3,1,0.0,0.0,126.0,100.0,Staffing
860,Manchester Piccadilly,London Euston,2024-02-05,03:30:00,05:20:00,110,12,1,0.0,0.0,126.0,0.0,Weather Conditions
861,Manchester Piccadilly,London Euston,2024-02-06,03:30:00,05:20:00,110,50,2,0.0,100.0,84.0,0.0,Weather Conditions
862,Manchester Piccadilly,London Euston,2024-02-06,08:00:00,09:50:00,110,41,1,0.0,0.0,168.0,0.0,Weather
863,Manchester Piccadilly,London Euston,2024-02-06,17:30:00,19:20:00,110,26,2,50.0,100.0,72.5,100.0,Technical Issue
864,Manchester Piccadilly,London Euston,2024-02-07,03:30:00,05:20:00,110,41,1,0.0,100.0,84.0,0.0,Weather Conditions
865,Manchester Piccadilly,London Euston,2024-02-08,08:00:00,09:50:00,110,23,1,0.0,100.0,84.0,0.0,Weather
866,Manchester Piccadilly,London Euston,2024-02-09,03:30:00,05:20:00,110,30,2,0.0,100.0,84.0,0.0,Weather Conditions
867,Manchester Piccadilly,London Euston,2024-02-09,08:00:00,09:50:00,110,26,1,100.0,0.0,267.0,0.0,Weather
868,Manchester Piccadilly,London Euston,2024-02-09,09:30:00,11:20:00,110,18,1,0.0,100.0,56.0,100.0,Traffic
869,Manchester Piccadilly,London Euston,2024-02-09,15:30:00,17:20:00,110,18,1,100.0,100.0,134.0,100.0,Staffing
870,Manchester Piccadilly,London Euston,2024-02-10,08:00:00,09:50:00,110,40,1,0.0,100.0,84.0,0.0,Weather
871,Manchester Piccadilly,London Euston,2024-02-12,03:30:00,05:20:00,110,14,1,0.0,100.0,84.0,0.0,Weather Conditions
872,Manchester Piccadilly,London Euston,2024-02-12,08:00:00,09:50:00,110,18,1,0.0,100.0,84.0,0.0,Weather
873,Manchester Piccadilly,London Euston,2024-02-12,17:30:00,19:20:00,110,20,2,0.0,100.0,56.0,100.0,Technical Issue
874,Manchester Piccadilly,London Euston,2024-02-13,09:30:00,11:20:00,110,16,1,0.0,0.0,84.0,100.0,Traffic
875,Manchester Piccadilly,London Euston,2024-02-13,17:30:00,19:20:00,110,15,2,0.0,100.0,56.0,100.0,Technical Issue
876,Manchester Piccadilly,London Euston,2024-02-14,03:30:00,05:20:00,110,13,1,100.0,100.0,134.0,0.0,Weather Conditions
877,Manchester Piccadilly,London Euston,2024-02-14,15:30:00,17:20:00,110,23,1,0.0,100.0,84.0,100.0,Staffing
878,Manchester Piccadilly,London Euston,2024-02-15,03:30:00,05:20:00,110,29,3,0.0,100.0,84.0,0.0,Weather Conditions
879,Manchester Piccadilly,London Euston,2024-02-15,08:00:00,09:50:00,110,25,1,0.0,100.0,84.0,0.0,Weather
880,Manchester Piccadilly,London Euston,2024-02-15,15:30:00,17:20:00,110,6,1,0.0,100.0,84.0,100.0,Staffing
881,Manchester Piccadilly,London Euston,2024-02-15,17:30:00,19:20:00,110,18,1,0.0,0.0,112.0,100.0,Technical Issue
882,Manchester Piccadilly,London Euston,2024-02-16,03:30:00,05:20:00,110,8,2,50.0,50.0,142.0,0.0,Weather Conditions
883,Manchester Piccadilly,London Euston,2024-02-17,03:30:00,05:20:00,110,6,1,0.0,100.0,84.0,0.0,Weather Conditions
884,Manchester Piccadilly,London Euston,2024-02-17,08:00:00,09:50:00,110,39,1,0.0,0.0,126.0,0.0,Weather
885,Manchester Piccadilly,London Euston,2024-02-19,09:30:00,11:20:00,110,25,1,0.0,100.0,56.0,100.0,Traffic
886,Manchester Piccadilly,London Euston,2024-02-20,08:00:00,09:50:00,110,45,2,0.0,0.0,168.0,0.0,Weather
887,Manchester Piccadilly,London Euston,2024-02-20,17:30:00,19:20:00,110,2,1,0.0,100.0,56.0,100.0,Technical Issue
888,Manchester Piccadilly,London Euston,2024-02-21,08:00:00,09:50:00,110,55,1,0.0,100.0,84.0,0.0,Weather
889,Manchester Piccadilly,London Euston,2024-02-21,15:30:00,17:20:00,110,5,1,0.0,100.0,84.0,100.0,Staffing
890,Manchester Piccadilly,London Euston,2024-02-22,03:30:00,05:20:00,110,16,1,0.0,100.0,84.0,0.0,Weather Conditions
891,Manchester Piccadilly,London Euston,2024-02-22,08:00:00,09:50:00,110,16,1,100.0,100.0,134.0,0.0,Weather
892,Manchester Piccadilly,London Euston,2024-02-22,17:30:00,19:20:00,110,19,1,0.0,100.0,56.0,100.0,Technical Issue
893,Manchester Piccadilly,London Euston,2024-02-23,03:30:00,05:20:00,110,7,1,0.0,0.0,126.0,0.0,Weather Conditions
894,Manchester Piccadilly,London Euston,2024-02-23,17:30:00,19:20:00,110,12,2,0.0,100.0,56.0,100.0,Technical Issue
895,Manchester Piccadilly,London Euston,2024-02-24,03:30:00,05:20:00,110,29,1,100.0,100.0,134.0,0.0,Weather Conditions
896,Manchester Piccadilly,London Euston,2024-02-24,08:00:00,09:50:00,110,18,1,0.0,100.0,84.0,0.0,Weather
897,Manchester Piccadilly,London Euston,2024-02-25,08:00:00,09:50:00,110,36,1,0.0,100.0,84.0,0.0,Weather
898,Manchester Piccadilly,London Euston,2024-02-26,03:30:00,05:20:00,110,29,2,0.0,100.0,84.0,0.0,Weather Conditions
899,Manchester Piccadilly,London Euston,2024-02-26,08:00:00,09:50:00,110,54,2,0.0,100.0,84.0,0.0,Weather
900,Manchester Piccadilly,London Euston,2024-02-27,03:30:00,05:20:00,110,19,2,0.0,100.0,84.0,0.0,Weather Conditions
901,Manchester Piccadilly,London Euston,2024-02-28,03:30:00,05:20:00,110,22,3,0.0,100.0,84.0,0.0,Weather Conditions
903,Manchester Piccadilly,London Euston,2024-02-29,17:30:00,19:20:00,110,19,1,0.0,100.0,56.0,100.0,Technical Issue
904,Manchester Piccadilly,London Euston,2024-03-01,15:30:00,17:20:00,110,23,1,0.0,100.0,84.0,100.0,Staffing
905,Manchester Piccadilly,London Euston,2024-03-02,03:30:00,05:20:00,110,16,1,0.0,0.0,126.0,0.0,Weather Conditions
906,Manchester Piccadilly,London Euston,2024-03-04,08:00:00,09:50:00,110,21,1,0.0,100.0,84.0,0.0,Weather
907,Manchester Piccadilly,London Euston,2024-03-05,08:00:00,09:50:00,110,38,2,0.0,100.0,84.0,0.0,Weather
908,Manchester Piccadilly,London Euston,2024-03-06,08:00:00,09:50:00,110,37,1,0.0,100.0,84.0,0.0,Weather
909,Manchester Piccadilly,London Euston,2024-03-06,17:30:00,19:20:00,110,8,1,100.0,0.0,178.0,100.0,Technical Issue
910,Manchester Piccadilly,London Euston,2024-03-07,03:30:00,05:20:00,110,29,1,0.0,0.0,126.0,0.0,Weather Conditions
911,Manchester Piccadilly,London Euston,2024-03-07,08:00:00,09:50:00,110,12,1,0.0,0.0,168.0,0.0,Weather
912,Manchester Piccadilly,London Euston,2024-03-08,03:30:00,05:20:00,110,12,1,0.0,0.0,126.0,0.0,Weather Conditions
913,Manchester Piccadilly,London Euston,2024-03-08,09:30:00,11:20:00,110,26,1,0.0,0.0,84.0,100.0,Traffic
914,Manchester Piccadilly,London Euston,2024-03-09,03:30:00,05:20:00,110,1,1,0.0,100.0,84.0,0.0,Weather Conditions
915,Manchester Piccadilly,London Euston,2024-03-10,03:30:00,05:20:00,110,15,1,0.0,100.0,84.0,0.0,Weather Conditions
916,Manchester Piccadilly,London Euston,2024-03-10,08:00:00,09:50:00,110,21,1,0.0,0.0,126.0,0.0,Weather
917,Manchester Piccadilly,London Euston,2024-03-11,17:30:00,19:20:00,110,17,2,0.0,100.0,56.0,100.0,Technical Issue
918,Manchester Piccadilly,London Euston,2024-03-12,03:30:00,05:20:00,110,18,2,0.0,50.0,105.0,0.0,Weather Conditions
919,Manchester Piccadilly,London Euston,2024-03-12,08:00:00,09:50:00,110,31,1,100.0,100.0,134.0,0.0,Weather
920,Manchester Piccadilly,London Euston,2024-03-14,09:30:00,11:20:00,110,25,1,0.0,0.0,84.0,100.0,Traffic
921,Manchester Piccadilly,London Euston,2024-03-14,17:30:00,19:20:00,110,27,2,0.0,50.0,84.0,100.0,Technical Issue
922,Manchester Piccadilly,London Euston,2024-03-16,03:30:00,05:20:00,110,19,1,0.0,0.0,126.0,0.0,Weather Conditions
923,Manchester Piccadilly,London Euston,2024-03-16,17:30:00,19:20:00,110,25,1,0.0,100.0,56.0,100.0,Technical Issue
924,Manchester Piccadilly,London Euston,2024-03-17,08:00:00,09:50:00,110,20,1,0.0,0.0,126.0,0.0,Weather
925,Manchester Piccadilly,London Euston,2024-03-19,08:00:00,09:50:00,110,30,1,0.0,100.0,84.0,0.0,Weather
926,Manchester Piccadilly,London Euston,2024-03-19,17:30:00,19:20:00,110,29,2,50.0,100.0,72.5,100.0,Technical Issue
927,Manchester Piccadilly,London Euston,2024-03-20,08:00:00,09:50:00,110,58,3,0.0,33.3,140.0,0.0,Weather
928,Manchester Piccadilly,London Euston,2024-03-20,15:30:00,17:20:00,110,16,1,0.0,0.0,126.0,100.0,Staffing
929,Manchester Piccadilly,London Euston,2024-03-20,17:30:00,19:20:00,110,7,1,100.0,100.0,89.0,100.0,Technical Issue
930,Manchester Piccadilly,London Euston,2024-03-21,08:00:00,09:50:00,110,54,1,100.0,100.0,134.0,0.0,Weather
931,Manchester Piccadilly,London Euston,2024-03-21,09:30:00,11:20:00,110,19,2,0.0,100.0,56.0,100.0,Traffic
932,Manchester Piccadilly,London Euston,2024-03-21,15:30:00,17:20:00,110,26,1,0.0,0.0,126.0,100.0,Staffing
933,Manchester Piccadilly,London Euston,2024-03-21,17:30:00,19:20:00,110,29,1,0.0,0.0,112.0,100.0,Technical Issue
934,Manchester Piccadilly,London Euston,2024-03-22,09:30:00,11:20:00,110,13,1,0.0,0.0,84.0,100.0,Traffic
935,Manchester Piccadilly,London Euston,2024-03-23,08:00:00,09:50:00,110,60,2,0.0,100.0,84.0,0.0,Weather
936,Manchester Piccadilly,London Euston,2024-03-23,09:30:00,11:20:00,110,10,1,0.0,100.0,56.0,100.0,Traffic
937,Manchester Piccadilly,London Euston,2024-03-24,08:00:00,09:50:00,110,13,1,0.0,100.0,84.0,0.0,Weather
938,Manchester Piccadilly,London Euston,2024-03-24,15:30:00,17:20:00,110,19,1,0.0,0.0,126.0,100.0,Staffing
939,Manchester Piccadilly,London Euston,2024-03-25,09:30:00,11:20:00,110,10,1,0.0,0.0,84.0,100.0,Traffic
940,Manchester Piccadilly,London Euston,2024-03-26,03:30:00,05:20:00,110,9,1,0.0,0.0,126.0,0.0,Weather Conditions
941,Manchester Piccadilly,London Euston,2024-03-26,08:00:00,09:50:00,110,19,1,0.0,0.0,168.0,0.0,Weather
942,Manchester Piccadilly,London Euston,2024-03-26,15:30:00,17:20:00,110,11,1,0.0,100.0,84.0,100.0,Staffing
943,Manchester Piccadilly,London Euston,2024-03-27,03:30:00,05:20:00,110,6,1,0.0,100.0,84.0,0.0,Weather Conditions
944,Manchester Piccadilly,London Euston,2024-03-27,17:30:00,19:20:00,110,29,1,0.0,0.0,112.0,100.0,Technical Issue
945,Manchester Piccadilly,London Euston,2024-03-28,03:30:00,05:20:00,110,16,1,0.0,0.0,126.0,0.0,Weather Conditions
946,Manchester Piccadilly,London Euston,2024-03-28,09:30:00,11:20:00,110,5,1,0.0,0.0,84.0,100.0,Traffic
949,Manchester Piccadilly,London Euston,2024-03-30,08:00:00,09:50:00,110,55,1,0.0,0.0,126.0,0.0,Weather
950,Manchester Piccadilly,London Euston,2024-03-31,03:30:00,05:20:00,110,15,3,0.0,0.0,126.0,0.0,Weather Conditions
951,Manchester Piccadilly,London Euston,2024-03-31,08:00:00,09:50:00,110,17,1,0.0,0.0,126.0,0.0,Weather
952,Manchester Piccadilly,London Euston,2024-04-03,03:30:00,05:20:00,110,26,1,0.0,0.0,126.0,0.0,Weather Conditions
953,Manchester Piccadilly,London Euston,2024-04-04,03:30:00,05:20:00,110,13,1,0.0,0.0,126.0,0.0,Weather Conditions
954,Manchester Piccadilly,London Euston,2024-04-05,09:30:00,11:20:00,110,3,1,0.0,100.0,56.0,100.0,Traffic
955,Manchester Piccadilly,London Euston,2024-04-05,15:30:00,17:20:00,110,1,1,0.0,100.0,84.0,100.0,Staffing
957,Manchester Piccadilly,London Euston,2024-04-06,08:00:00,09:50:00,110,17,1,0.0,0.0,126.0,0.0,Weather
958,Manchester Piccadilly,London Euston,2024-04-09,03:30:00,05:20:00,110,35,1,0.0,0.0,126.0,0.0,Weather Conditions
959,Manchester Piccadilly,London Euston,2024-04-10,17:30:00,19:20:00,110,20,1,100.0,0.0,178.0,100.0,Technical Issue
960,Manchester Piccadilly,London Euston,2024-04-11,15:30:00,17:20:00,110,30,1,0.0,0.0,126.0,100.0,Staffing
961,Manchester Piccadilly,London Euston,2024-04-12,03:30:00,05:20:00,110,17,1,0.0,0.0,126.0,0.0,Weather Conditions
962,Manchester Piccadilly,London Euston,2024-04-12,15:30:00,17:20:00,110,19,1,0.0,0.0,126.0,100.0,Staffing
963,Manchester Piccadilly,London Euston,2024-04-13,03:30:00,05:20:00,110,16,1,0.0,0.0,126.0,0.0,Weather Conditions
964,Manchester Piccadilly,London Euston,2024-04-13,08:00:00,09:50:00,110,53,2,0.0,50.0,105.0,0.0,Weather
965,Manchester Piccadilly,London Euston,2024-04-13,17:30:00,19:20:00,110,4,1,0.0,0.0,84.0,100.0,Technical Issue
966,Manchester Piccadilly,London Euston,2024-04-14,17:30:00,19:20:00,110,5,1,0.0,0.0,84.0,100.0,Technical Issue
967,Manchester Piccadilly,London Euston,2024-04-15,08:00:00,09:50:00,110,42,3,0.0,0.0,168.0,0.0,Weather
968,Manchester Piccadilly,London Euston,2024-04-15,17:30:00,19:20:00,110,22,1,0.0,100.0,56.0,100.0,Technical Issue
969,Manchester Piccadilly,London Euston,2024-04-16,03:30:00,05:20:00,110,45,2,0.0,100.0,84.0,0.0,Weather Conditions
971,Manchester Piccadilly,London Euston,2024-04-17,08:00:00,09:50:00,110,49,1,0.0,100.0,84.0,0.0,Weather
972,Manchester Piccadilly,London Euston,2024-04-19,08:00:00,09:50:00,110,21,1,0.0,100.0,84.0,0.0,Weather
973,Manchester Piccadilly,London Euston,2024-04-19,15:30:00,17:20:00,110,23,2,0.0,50.0,105.0,100.0,Staffing
974,Manchester Piccadilly,London Euston,2024-04-20,08:00:00,09:50:00,110,10,1,100.0,0.0,200.0,0.0,Weather
975,Manchester Piccadilly,London Euston,2024-04-20,15:30:00,17:20:00,110,26,1,0.0,100.0,84.0,100.0,Staffing
976,Manchester Piccadilly,London Euston,2024-04-22,15:30:00,17:20:00,110,12,1,100.0,100.0,134.0,100.0,Staffing
977,Manchester Piccadilly,London Euston,2024-04-23,08:00:00,09:50:00,110,57,2,0.0,100.0,84.0,0.0,Weather
978,Manchester Piccadilly,London Euston,2024-04-23,09:30:00,11:20:00,110,22,1,0.0,0.0,84.0,100.0,Traffic
979,Manchester Piccadilly,London Euston,2024-04-23,17:30:00,19:20:00,110,19,1,0.0,0.0,112.0,100.0,Technical Issue
980,Manchester Piccadilly,London Euston,2024-04-24,03:30:00,05:20:00,110,11,1,0.0,100.0,84.0,0.0,Weather Conditions
981,Manchester Piccadilly,London Euston,2024-04-25,03:30:00,05:20:00,110,19,2,0.0,0.0,126.0,0.0,Weather Conditions
982,Manchester Piccadilly,London Euston,2024-04-25,09:30:00,11:20:00,110,14,1,0.0,100.0,56.0,100.0,Traffic
983,Manchester Piccadilly,London Euston,2024-04-26,03:30:00,05:20:00,110,49,1,0.0,100.0,84.0,0.0,Weather Conditions
984,Manchester Piccadilly,London Euston,2024-04-26,15:30:00,17:20:00,110,18,1,0.0,100.0,84.0,100.0,Staffing
985,Manchester Piccadilly,London Euston,2024-04-26,17:30:00,19:20:00,110,17,1,0.0,100.0,56.0,100.0,Technical Issue
987,Manchester Piccadilly,London Euston,2024-04-27,17:30:00,19:20:00,110,6,1,0.0,100.0,56.0,100.0,Technical Issue
988,Manchester Piccadilly,London Euston,2024-04-28,03:30:00,05:20:00,110,10,1,0.0,0.0,126.0,0.0,Weather Conditions
989,Manchester Piccadilly,London Euston,2024-04-29,15:30:00,17:20:00,110,13,1,100.0,0.0,200.0,100.0,Staffing
990,Manchester Piccadilly,London Euston,2024-04-30,03:30:00,05:20:00,110,7,1,0.0,0.0,126.0,0.0,Weather Conditions
991,Manchester Piccadilly,Nottingham,2024-01-02,09:00:00,10:00:00,60,59,1,0.0,0.0,12.0,0.0,Signal Failure
992,Manchester Piccadilly,Nottingham,2024-01-07,09:00:00,10:00:00,60,77,1,0.0,0.0,12.0,0.0,Signal Failure
993,Manchester Piccadilly,Nottingham,2024-01-18,09:00:00,10:00:00,60,53,2,0.0,50.0,10.0,0.0,Signal Failure
994,Manchester Piccadilly,Nottingham,2024-02-04,09:00:00,10:00:00,60,35,1,0.0,100.0,8.0,0.0,Signal Failure
995,Manchester Piccadilly,Nottingham,2024-02-14,09:00:00,10:00:00,60,64,1,0.0,0.0,12.0,0.0,Signal Failure
996,Manchester Piccadilly,Nottingham,2024-02-16,09:00:00,10:00:00,60,47,1,0.0,100.0,8.0,0.0,Signal Failure
997,Manchester Piccadilly,Nottingham,2024-02-19,09:00:00,10:00:00,60,57,1,0.0,0.0,12.0,0.0,Signal Failure
998,Manchester Piccadilly,Nottingham,2024-02-26,09:00:00,10:00:00,60,65,1,0.0,100.0,8.0,0.0,Signal Failure
999,Manchester Piccadilly,Nottingham,2024-03-04,09:00:00,10:00:00,60,50,1,0.0,0.0,12.0,0.0,Signal Failure
1000,Manchester Piccadilly,Nottingham,2024-03-05,09:00:00,10:00:00,60,73,1,0.0,100.0,8.0,0.0,Signal Failure
1001,Manchester Piccadilly,Nottingham,2024-03-18,09:00:00,10:00:00,60,34,1,0.0,0.0,12.0,0.0,Signal Failure
1002,Manchester Piccadilly,Nottingham,2024-04-23,09:00:00,10:00:00,60,41,1,0.0,100.0,8.0,0.0,Signal Failure
1003,Manchester Piccadilly,Nottingham,2024-04-30,09:00:00,10:00:00,60,45,1,0.0,100.0,8.0,0.0,Signal Failure
1004,Oxford,Bristol Temple Meads,2024-01-01,14:15:00,15:30:00,75,24,1,100.0,100.0,34.0,100.0,Signal Failure
1005,Oxford,Bristol Temple Meads,2024-01-11,14:15:00,15:30:00,75,13,1,100.0,100.0,34.0,100.0,Signal Failure
1006,Oxford,Bristol Temple Meads,2024-01-15,14:15:00,15:30:00,75,4,1,0.0,100.0,11.0,100.0,Signal Failure
1007,Oxford,Bristol Temple Meads,2024-01-16,14:15:00,15:30:00,75,19,1,0.0,100.0,11.0,100.0,Signal Failure
1008,Oxford,Bristol Temple Meads,2024-01-23,14:15:00,15:30:00,75,3,1,0.0,100.0,11.0,100.0,Signal Failure
1009,Oxford,Bristol Temple Meads,2024-02-05,14:15:00,15:30:00,75,19,1,0.0,0.0,17.0,100.0,Signal Failure
1010,Oxford,Bristol Temple Meads,2024-03-08,14:15:00,15:30:00,75,42,1,0.0,0.0,17.0,100.0,Signal Failure
1011,Oxford,Bristol Temple Meads,2024-03-10,14:15:00,15:30:00,75,3,1,0.0,0.0,17.0,100.0,Signal Failure
1012,Oxford,Bristol Temple Meads,2024-03-14,14:15:00,15:30:00,75,20,1,0.0,100.0,11.0,100.0,Signal Failure
1013,Oxford,Bristol Temple Meads,2024-03-25,14:15:00,15:30:00,75,33,1,0.0,0.0,17.0,100.0,Signal Failure
1014,Oxford,Bristol Temple Meads,2024-03-27,14:15:00,15:30:00,75,30,1,0.0,100.0,11.0,100.0,Signal Failure
1015,Oxford,Bristol Temple Meads,2024-04-05,14:15:00,15:30:00,75,5,1,0.0,0.0,17.0,100.0,Signal Failure
1016,Oxford,Bristol Temple Meads,2024-04-15,14:15:00,15:30:00,75,32,1,0.0,100.0,11.0,100.0,Signal Failure
1017,Oxford,Bristol Temple Meads,2024-04-19,14:15:00,15:30:00,75,41,1,0.0,0.0,17.0,100.0,Signal Failure
1018,Oxford,Bristol Temple Meads,2024-04-27,14:15:00,15:30:00,75,1,1,0.0,0.0,17.0,100.0,Signal Failure
1019,York,Doncaster,2024-01-18,06:30:00,07:00:00,30,81,3,33.3,33.3,11.0,0.0,Signal failure
1020,York,Doncaster,2024-01-25,06:30:00,07:00:00,30,80,2,0.0,100.0,5.0,0.0,Signal Failure
1021,York,Doncaster,2024-01-27,06:30:00,07:00:00,30,45,2,0.0,0.0,6.5,0.0,Weather
1022,York,Doncaster,2024-01-28,06:30:00,07:00:00,30,50,3,33.3,66.7,6.7,0.0,Staff Shortage
1023,York,Doncaster,2024-02-24,06:30:00,07:00:00,30,89,1,0.0,100.0,6.0,0.0,Traffic
1024,York,Doncaster,2024-02-26,06:30:00,07:00:00,30,54,1,0.0,100.0,6.0,0.0,Signal Failure
1025,York,Doncaster,2024-03-08,06:30:00,07:00:00,30,75,2,0.0,50.0,7.5,0.0,Staff Shortage
1026,York,Doncaster,2024-03-10,06:30:00,07:00:00,30,77,2,0.0,0.0,6.5,0.0,Signal Failure
1027,York,Doncaster,2024-03-12,06:30:00,07:00:00,30,50,2,0.0,50.0,6.5,0.0,Staffing
1028,York,Doncaster,2024-03-15,06:30:00,07:00:00,30,62,1,0.0,100.0,6.0,0.0,Signal failure
1029,York,Doncaster,2024-03-23,06:30:00,07:00:00,30,80,4,0.0,50.0,5.2,0.0,Technical Issue
1030,York,Doncaster,2024-03-27,06:30:00,07:00:00,30,63,1,0.0,0.0,11.0,0.0,Weather
1031,York,Doncaster,2024-03-29,06:30:00,07:00:00,30,69,2,50.0,100.0,7.5,0.0,Weather Conditions
1032,York,Doncaster,2024-04-01,06:30:00,07:00:00,30,88,1,0.0,100.0,6.0,0.0,Staffing
1033,York,Durham,2024-01-03,03:30:00,04:20:00,50,12,1,0.0,0.0,11.0,0.0,Weather Conditions
1034,York,Durham,2024-01-08,03:30:00,04:20:00,50,52,1,0.0,0.0,11.0,0.0,Weather Conditions
1035,York,Durham,2024-01-21,03:30:00,04:20:00,50,13,1,0.0,0.0,11.0,0.0,Weather Conditions
1036,York,Durham,2024-02-02,03:30:00,04:20:00,50,15,1,0.0,0.0,11.0,0.0,Weather Conditions
1037,York,Durham,2024-02-10,03:30:00,04:20:00,50,45,1,0.0,100.0,8.0,0.0,Weather Conditions
1038,York,Durham,2024-02-11,03:30:00,04:20:00,50,11,1,0.0,100.0,8.0,0.0,Weather Conditions
1039,York,Durham,2024-02-18,03:30:00,04:20:00,50,22,1,0.0,0.0,11.0,0.0,Weather Conditions
1040,York,Durham,2024-02-28,03:30:00,04:20:00,50,51,2,0.0,100.0,8.0,0.0,Weather Conditions
1041,York,Durham,2024-03-10,03:30:00,04:20:00,50,21,1,0.0,0.0,11.0,0.0,Weather Conditions
1042,York,Durham,2024-03-26,03:30:00,04:20:00,50,43,1,0.0,100.0,8.0,0.0,Weather Conditions
1043,York,Durham,2024-04-01,03:30:00,04:20:00,50,16,1,0.0,0.0,11.0,0.0,Weather Conditions
1044,York,Durham,2024-04-13,03:30:00,04:20:00,50,46,1,0.0,0.0,11.0,0.0,Weather Conditions
1045,York,Durham,2024-04-19,03:30:00,04:20:00,50,34,1,100.0,0.0,15.0,0.0,Weather Conditions
1046,York,Durham,2024-04-21,03:30:00,04:20:00,50,23,1,0.0,100.0,8.0,0.0,Weather Conditions
1047,York,Durham,2024-04-22,03:30:00,04:20:00,50,32,1,0.0,100.0,8.0,0.0,Weather Conditions
1048,York,Wakefield,2024-01-10,07:30:00,07:55:00,25,14,1,0.0,100.0,7.0,0.0,Staffing
1049,York,Wakefield,2024-01-20,07:30:00,07:55:00,25,10,1,0.0,0.0,11.0,0.0,Staffing
1050,York,Wakefield,2024-01-25,07:30:00,07:55:00,25,18,1,0.0,100.0,7.0,0.0,Staffing
1051,York,Wakefield,2024-02-01,07:30:00,07:55:00,25,2,1,0.0,100.0,7.0,0.0,Staffing
1052,York,Wakefield,2024-02-28,07:30:00,07:55:00,25,20,1,0.0,100.0,7.0,0.0,Staffing
1053,York,Wakefield,2024-03-04,07:30:00,07:55:00,25,18,1,0.0,0.0,14.0,0.0,Staffing
1054,York,Wakefield,2024-03-11,07:30:00,07:55:00,25,29,1,0.0,100.0,7.0,0.0,Staffing
